mbid,composition,is_metal,spg_num,crys_sys
mb-mp-is-metal-043507,Ce20 Ge12,True,130,tetragonal
mb-mp-is-metal-083677,Tl16 Ge8 Te24,False,62,orthorhombic
mb-mp-is-metal-020358,Cr9 N6,True,12,monoclinic
mb-mp-is-metal-026017,Ti3 O6,False,12,monoclinic
mb-mp-is-metal-047921,Bi8 Pd8,True,36,orthorhombic
mb-mp-is-metal-051798,Ba2 Sm1 Cu3 O7,True,47,orthorhombic
mb-mp-is-metal-069968,Cd6 I12,False,156,trigonal
mb-mp-is-metal-023165,Fe10 O9 F11,False,1,triclinic
mb-mp-is-metal-021297,Ca2 Zn6,True,194,hexagonal
mb-mp-is-metal-087612,La16 O24,False,206,cubic
mb-mp-is-metal-051436,Ho8 Hf4 S20,False,62,orthorhombic
mb-mp-is-metal-055454,Eu4 Ga4 Ge2 S14,True,113,tetragonal
mb-mp-is-metal-021184,Li2 V3 Cr1 O8,False,8,monoclinic
mb-mp-is-metal-038994,Li2 Ni3 O6,True,12,monoclinic
mb-mp-is-metal-018691,Ag1 Sb1 Se2,True,123,tetragonal
mb-mp-is-metal-008586,Mg2 F4,False,74,orthorhombic
mb-mp-is-metal-077135,Ag6 As2 O8,True,161,trigonal
mb-mp-is-metal-100678,Pt2 S2,False,131,tetragonal
mb-mp-is-metal-069809,Zn24 S24,False,156,trigonal
mb-mp-is-metal-091741,Eu2 Cu2 Se2 O2,True,129,tetragonal
mb-mp-is-metal-069992,Ba1 Ti1 O3,False,38,orthorhombic
mb-mp-is-metal-033123,Li2 Mn2 O4,False,9,monoclinic
mb-mp-is-metal-095870,Rb30 Hg32,True,88,tetragonal
mb-mp-is-metal-041907,Ru6 Cl18,True,151,trigonal
mb-mp-is-metal-099093,Yb1 Cd1 Hg2,True,225,cubic
mb-mp-is-metal-019763,Tb2 Cl2,True,166,trigonal
mb-mp-is-metal-039238,Yb1 Ag2,True,139,tetragonal
mb-mp-is-metal-017057,V1 Ni5 P6 O24,True,146,trigonal
mb-mp-is-metal-063374,Cd4 I4 Cl4 O12,False,64,orthorhombic
mb-mp-is-metal-058408,Cs8 P8 Se48,False,114,tetragonal
mb-mp-is-metal-091272,Mg3 As1 N1,False,221,cubic
mb-mp-is-metal-065938,Pb3 I6,False,166,trigonal
mb-mp-is-metal-068922,Cd8 I16,False,156,trigonal
mb-mp-is-metal-094249,Ga1 P1,False,216,cubic
mb-mp-is-metal-085906,Nb3 Si6,True,180,hexagonal
mb-mp-is-metal-105807,Ce2 As2 Pd2,True,194,hexagonal
mb-mp-is-metal-019289,Te6 Mo2 W2 S2,True,156,trigonal
mb-mp-is-metal-056799,Rb3 Sb2 Br9,False,164,trigonal
mb-mp-is-metal-068678,P4 H24 N4 O16,False,19,orthorhombic
mb-mp-is-metal-064545,Pb2 Se1 S1,False,166,trigonal
mb-mp-is-metal-085201,Cd1 Cu2 Sn1 S4,True,121,tetragonal
mb-mp-is-metal-006323,Te6 Mo2 W2 S2,False,156,trigonal
mb-mp-is-metal-067967,Cd11 I22,False,156,trigonal
mb-mp-is-metal-037930,Ce6 B4 Cl6 O12,True,176,hexagonal
mb-mp-is-metal-060185,Eu1 Al1 O3,True,221,cubic
mb-mp-is-metal-058865,Ba2 Bi1 Sb1 O6,False,225,cubic
mb-mp-is-metal-055079,Y4 Ge4 O14,False,227,cubic
mb-mp-is-metal-086525,Dy8 Ti12 Si16,True,92,tetragonal
mb-mp-is-metal-008948,Li4 Cu4 P4 O16,False,4,monoclinic
mb-mp-is-metal-036839,Cu2 Mo2 O8,True,2,triclinic
mb-mp-is-metal-106110,Ta4 O10,False,59,orthorhombic
mb-mp-is-metal-024597,Yb2 B2 O6,True,40,orthorhombic
mb-mp-is-metal-069811,Co2 As2 S2,True,31,orthorhombic
mb-mp-is-metal-065333,Ba4 Er2 In2 Se10,False,36,orthorhombic
mb-mp-is-metal-098309,Ho3 Tl3 Pd3,True,189,hexagonal
mb-mp-is-metal-104929,K4 Nb2 Cu2 S8,False,70,orthorhombic
mb-mp-is-metal-088839,Ce2 Si4 Ni2,True,63,orthorhombic
mb-mp-is-metal-081974,Tm2 Zn1 Os1,True,225,cubic
mb-mp-is-metal-012769,Cu8 H20 S2 O24,True,7,monoclinic
mb-mp-is-metal-001160,Li2 Pr1 P2,True,164,trigonal
mb-mp-is-metal-091500,W8 O24,False,60,orthorhombic
mb-mp-is-metal-029135,Zr2 O4,False,136,tetragonal
mb-mp-is-metal-007910,Ag2 I2,False,11,monoclinic
mb-mp-is-metal-012597,Ca4 Os4 O12,True,62,orthorhombic
mb-mp-is-metal-105432,Ce1 Hg1,True,221,cubic
mb-mp-is-metal-080451,Ba4 Nd2 In2 Se10,False,36,orthorhombic
mb-mp-is-metal-097847,Sm4 In21 Pd10,True,5,monoclinic
mb-mp-is-metal-104846,Cs4 V2 Ag2 S8,False,70,orthorhombic
mb-mp-is-metal-053765,Li6 Sb6 S12,False,148,trigonal
mb-mp-is-metal-086985,Na4 S2 O8,False,70,orthorhombic
mb-mp-is-metal-006452,Mg4 Zn8,True,12,monoclinic
mb-mp-is-metal-016247,Zn8 Co16 O32,True,8,monoclinic
mb-mp-is-metal-099428,Eu2 C1 N2 O2,True,164,trigonal
mb-mp-is-metal-074448,Rb8 Mo12 Se12 O64,False,14,monoclinic
mb-mp-is-metal-088340,Ca1 Hg2,True,191,hexagonal
mb-mp-is-metal-022249,Mg1 Te1,False,225,cubic
mb-mp-is-metal-091057,K2 Eu2 As2 S8,True,11,monoclinic
mb-mp-is-metal-067969,Cd20 I40,False,156,trigonal
mb-mp-is-metal-104652,Fe16 O24,False,5,monoclinic
mb-mp-is-metal-102833,Li6 Cr2 O8,False,31,orthorhombic
mb-mp-is-metal-052377,Mg2 Sc2,True,51,orthorhombic
mb-mp-is-metal-055156,Li3 Co4 O8,True,166,trigonal
mb-mp-is-metal-100460,Dy3 In3 Au3,True,189,hexagonal
mb-mp-is-metal-055916,Zn8 S8,False,160,trigonal
mb-mp-is-metal-053893,Zn26 S26,False,156,trigonal
mb-mp-is-metal-060008,Ba5 Mn5 O15,False,166,trigonal
mb-mp-is-metal-030345,Mg8 Ga4,True,63,orthorhombic
mb-mp-is-metal-067742,Li12 Mn8 P12 O48,False,14,monoclinic
mb-mp-is-metal-102990,Ca8 Sn4 S16,False,62,orthorhombic
mb-mp-is-metal-062181,Al2 As2,False,186,hexagonal
mb-mp-is-metal-082039,Yb1 Sm1 Rh2,True,225,cubic
mb-mp-is-metal-097131,Bi2 Pd2,True,194,hexagonal
mb-mp-is-metal-090245,Eu2 Pd2,True,63,orthorhombic
mb-mp-is-metal-033254,Tm1 U2 S3 O2,True,139,tetragonal
mb-mp-is-metal-082859,Be1 Fe2 Si1,True,225,cubic
mb-mp-is-metal-090074,Pb4 I8,False,186,hexagonal
mb-mp-is-metal-087790,Tl4 Sb4 S8,False,2,triclinic
mb-mp-is-metal-052204,Sm6 Al2,True,194,hexagonal
mb-mp-is-metal-030760,Li6 Cu6 P6 O24,False,146,trigonal
mb-mp-is-metal-064437,Sr8 V4 Se12 O42,False,43,orthorhombic
mb-mp-is-metal-057689,Cd4 Hg26 As16 Cl24,False,14,monoclinic
mb-mp-is-metal-004541,Te4 O8,False,62,orthorhombic
mb-mp-is-metal-056316,La3 Al12,True,44,orthorhombic
mb-mp-is-metal-000966,Si6 N8,False,227,cubic
mb-mp-is-metal-041834,Mg1 Ti4 S8,True,166,trigonal
mb-mp-is-metal-105918,Ho2 Cu4 O8,True,88,tetragonal
mb-mp-is-metal-047727,Cd2 Cu4 Ge2 Se8,False,7,monoclinic
mb-mp-is-metal-002097,Li4 Cu4 P4 O16,True,1,triclinic
mb-mp-is-metal-044204,Cs1 Mg149,True,187,hexagonal
mb-mp-is-metal-019069,Mn4 O2 F6,True,12,monoclinic
mb-mp-is-metal-036800,Tl36 Sb4 Se24,False,75,tetragonal
mb-mp-is-metal-079463,In2 Hg14 S12 Cl10,False,2,triclinic
mb-mp-is-metal-062368,Cs4 Cu4 Sb4 S10,False,2,triclinic
mb-mp-is-metal-090005,Mg8 Cu4,True,70,orthorhombic
mb-mp-is-metal-069276,Ga2 Se2,False,160,trigonal
mb-mp-is-metal-069933,W4 O12,False,113,tetragonal
mb-mp-is-metal-084779,Ho3 Co9,True,166,trigonal
mb-mp-is-metal-084578,Sm1 S1,True,225,cubic
mb-mp-is-metal-066919,Pb3 I6,False,156,trigonal
mb-mp-is-metal-021073,K6 Nb12 O30,True,7,monoclinic
mb-mp-is-metal-019872,Li2 Ag2 F6,False,2,triclinic
mb-mp-is-metal-097042,Cs2 Y2 Zn2 Se6,False,63,orthorhombic
mb-mp-is-metal-090203,Dy1 Bi1 Pd1,True,216,cubic
mb-mp-is-metal-085879,Eu2 Cu2 Se2 F2,True,129,tetragonal
mb-mp-is-metal-055781,Zn10 S10,False,160,trigonal
mb-mp-is-metal-048779,Ti8 O16,False,61,orthorhombic
mb-mp-is-metal-104409,Zr6 Ge6 Ru6,True,46,orthorhombic
mb-mp-is-metal-090855,Pr1 Cd1,True,221,cubic
mb-mp-is-metal-045125,Ni4 P2 O10,True,141,tetragonal
mb-mp-is-metal-090652,Mn4 O8,False,87,tetragonal
mb-mp-is-metal-019426,Ti1 Pd1,True,221,cubic
mb-mp-is-metal-104124,U2 Re2 C3,True,12,monoclinic
mb-mp-is-metal-082952,Tm1 Mg1 Cd2,True,225,cubic
mb-mp-is-metal-008943,Li6 Ti4 P6 O24,True,5,monoclinic
mb-mp-is-metal-069718,Cd2 I4,False,186,hexagonal
mb-mp-is-metal-041194,Mg1 Pb3,True,139,tetragonal
mb-mp-is-metal-052951,Ba8 Sm4 Cu4 O18,True,118,tetragonal
mb-mp-is-metal-101425,Zn1 Te1,False,216,cubic
mb-mp-is-metal-029104,Li16 Cr4 O20,False,2,triclinic
mb-mp-is-metal-040757,V12 Pb2 O22,True,194,hexagonal
mb-mp-is-metal-081681,Li2 Mg1 In1,True,225,cubic
mb-mp-is-metal-064268,Nd2 Mg2 Ni8,True,31,orthorhombic
mb-mp-is-metal-006508,Ir4 S8,True,205,cubic
mb-mp-is-metal-006078,Ag2 Ge2 O6,True,51,orthorhombic
mb-mp-is-metal-033945,P4 H24 N4 O16,False,19,orthorhombic
mb-mp-is-metal-001411,V4 Zn2 O8,False,74,orthorhombic
mb-mp-is-metal-086152,Pr2 Ni2 Ge4,True,63,orthorhombic
mb-mp-is-metal-090008,Gd1 Zn1,True,221,cubic
mb-mp-is-metal-089642,Tm4 In1 Ni2 Ge4,True,12,monoclinic
mb-mp-is-metal-078850,Dy8 Mo12 O48,False,32,orthorhombic
mb-mp-is-metal-087558,Eu2 Ag2 Sb2,True,194,hexagonal
mb-mp-is-metal-036338,Ti4 O8,False,87,tetragonal
mb-mp-is-metal-043560,Zn1 Ga1 As1 Se1,False,160,trigonal
mb-mp-is-metal-084856,Re4 Se8,False,2,triclinic
mb-mp-is-metal-006289,Te6 Mo2 W2 S2,True,156,trigonal
mb-mp-is-metal-069806,Sr2 Ti2 O6,False,140,tetragonal
mb-mp-is-metal-070932,Sr2 Pr4 S8,False,122,tetragonal
mb-mp-is-metal-027458,Fe4 O4 F4,False,62,orthorhombic
mb-mp-is-metal-008404,U2 Re2 C3,True,12,monoclinic
mb-mp-is-metal-081146,Nb3 Ru1,True,225,cubic
mb-mp-is-metal-058410,Al4 V4 Te8 O32,False,14,monoclinic
mb-mp-is-metal-013821,Zr4 O8,False,62,orthorhombic
mb-mp-is-metal-096234,Cs2 Hg3 I8,False,8,monoclinic
mb-mp-is-metal-051296,Yb2 Ga4 S8,False,66,orthorhombic
mb-mp-is-metal-003489,Mg4 Zn8,True,63,orthorhombic
mb-mp-is-metal-083603,Sb8 O12,False,56,orthorhombic
mb-mp-is-metal-085997,La3 B2 N4,True,71,orthorhombic
mb-mp-is-metal-088796,K8 Sb8,False,14,monoclinic
mb-mp-is-metal-098301,K2 Hg4,True,74,orthorhombic
mb-mp-is-metal-008843,Li2 Zn1 Ge1,True,225,cubic
mb-mp-is-metal-060174,Hg3 S3,False,154,trigonal
mb-mp-is-metal-096539,Na4 Nb8 P4 S40,False,15,monoclinic
mb-mp-is-metal-101480,Bi4 S4 Cl4,False,62,orthorhombic
mb-mp-is-metal-093753,K4 Ge4 Pb2 S12,False,15,monoclinic
mb-mp-is-metal-085893,Bi2 I6,False,148,trigonal
mb-mp-is-metal-052964,Y8 Cu2 Te16,True,7,monoclinic
mb-mp-is-metal-104852,Ho12 S18,False,11,monoclinic
mb-mp-is-metal-035967,Mn4 P16,True,15,monoclinic
mb-mp-is-metal-067987,Cd22 I44,False,156,trigonal
mb-mp-is-metal-035729,Ge4 Rh4,False,198,cubic
mb-mp-is-metal-023914,Fe8 O8 F8,False,40,orthorhombic
mb-mp-is-metal-005965,Mg2 F4,False,12,monoclinic
mb-mp-is-metal-039884,In6 Bi14 Pb8 S36,True,11,monoclinic
mb-mp-is-metal-030931,Li8 Cu8 P8 O32,True,29,orthorhombic
mb-mp-is-metal-013891,Fe6 O6 F6,False,6,monoclinic
mb-mp-is-metal-097687,Eu2 P1 Br1,True,166,trigonal
mb-mp-is-metal-069976,Sr1 Mg1 In3,True,119,tetragonal
mb-mp-is-metal-070083,Mg5 Ti13 O30,True,6,monoclinic
mb-mp-is-metal-094258,Ta6 Be15 Cu8,True,225,cubic
mb-mp-is-metal-001251,V16 O32,False,1,triclinic
mb-mp-is-metal-029345,Mg8 Ga4,True,12,monoclinic
mb-mp-is-metal-054843,Li14 Ti21 O48,True,8,monoclinic
mb-mp-is-metal-088016,Ca1 Co2 Ge2,True,139,tetragonal
mb-mp-is-metal-099499,Na1 In1 Se2,False,166,trigonal
mb-mp-is-metal-022127,Li3 Mn2 Co2 O8,False,2,triclinic
mb-mp-is-metal-093157,Mn2 Se2,False,186,hexagonal
mb-mp-is-metal-039047,Li3 Mn4 P6 O24,True,1,triclinic
mb-mp-is-metal-100078,U2 Hg6 Te4 Cl12,False,14,monoclinic
mb-mp-is-metal-002229,V8 O16,False,11,monoclinic
mb-mp-is-metal-001485,Ti2 Fe2 H4,True,26,orthorhombic
mb-mp-is-metal-099464,Nd2 Ti2 Ge2,True,129,tetragonal
mb-mp-is-metal-049680,Ga2 As1 P1,False,160,trigonal
mb-mp-is-metal-096674,Cu6 Pb1 O8,True,225,cubic
mb-mp-is-metal-027140,La8 Nb8 N8 O20,False,1,triclinic
mb-mp-is-metal-065725,Bi4 S4 I4,False,62,orthorhombic
mb-mp-is-metal-037199,Sc2 Tl1 Tc1,True,225,cubic
mb-mp-is-metal-047149,Li8 Co4 Ni6 O20,True,10,monoclinic
mb-mp-is-metal-070330,Na4 In4 Ge2 Se12,False,9,monoclinic
mb-mp-is-metal-055412,Nb3 Os1,True,225,cubic
mb-mp-is-metal-089150,Li1 Ga1 Pt2,True,225,cubic
mb-mp-is-metal-065703,Ho1 Mn6 Sn6,True,191,hexagonal
mb-mp-is-metal-046418,Gd1 Te1,True,187,hexagonal
mb-mp-is-metal-019840,V4 O8,False,1,triclinic
mb-mp-is-metal-058740,Na14 Co4 O12,True,15,monoclinic
mb-mp-is-metal-042978,Pr7 Mn8 O24,True,8,monoclinic
mb-mp-is-metal-060808,Ca12 Bi12 O30,False,2,triclinic
mb-mp-is-metal-053439,Na4 Cd4 As4 S12,False,14,monoclinic
mb-mp-is-metal-062692,Cd1 Cu2 Sn1 Se4,True,121,tetragonal
mb-mp-is-metal-009588,Yb4 H8 Cl4 O8,False,62,orthorhombic
mb-mp-is-metal-013356,Al1 Ag1 S2,False,160,trigonal
mb-mp-is-metal-024470,Fe18 O18 F18,True,6,monoclinic
mb-mp-is-metal-060954,Cd4 I8,False,166,trigonal
mb-mp-is-metal-105017,Cs2 Na1 Mg1 F6,True,225,cubic
mb-mp-is-metal-037989,Sr3 Li4 La5 O12,True,6,monoclinic
mb-mp-is-metal-055919,Zn8 S8,False,160,trigonal
mb-mp-is-metal-050041,Li12 V4 O4 F20,False,1,triclinic
mb-mp-is-metal-012250,Zn6 Co12 O24,False,8,monoclinic
mb-mp-is-metal-034291,Ca2 Mn9 O13,True,12,monoclinic
mb-mp-is-metal-096413,K2 Os4 O12,True,2,triclinic
mb-mp-is-metal-101994,Y8 Re4 B24,True,55,orthorhombic
mb-mp-is-metal-018972,Li2 Mn4 P4 O16,True,7,monoclinic
mb-mp-is-metal-105048,Sr1 Rh1 F6,True,166,trigonal
mb-mp-is-metal-082147,Mg1 Rh2 Pb1,True,225,cubic
mb-mp-is-metal-044857,Li4 Mn4 P8 O28,False,14,monoclinic
mb-mp-is-metal-095155,Hf2 Hg1,True,139,tetragonal
mb-mp-is-metal-081735,In2 Pt1,True,225,cubic
mb-mp-is-metal-033331,Zn4 Cu8 O16,False,57,orthorhombic
mb-mp-is-metal-081995,Ti2 Re1 Pd1,True,225,cubic
mb-mp-is-metal-039810,Mo4 O12,False,62,orthorhombic
mb-mp-is-metal-068903,Cd5 I10,False,156,trigonal
mb-mp-is-metal-053069,Li4 Cr3 Ni1 O8,True,166,trigonal
mb-mp-is-metal-015569,Co2 Pb2 O6,True,148,trigonal
mb-mp-is-metal-095262,Ca18 B12 N24,False,58,orthorhombic
mb-mp-is-metal-035889,Gd6 O9,False,12,monoclinic
mb-mp-is-metal-054980,Ce9 Sm1 O20,True,2,triclinic
mb-mp-is-metal-060736,As8 O12,False,14,monoclinic
mb-mp-is-metal-060412,K4 Ag8 Sb4 S12,False,2,triclinic
mb-mp-is-metal-011284,Te4 Mo1 W3 S4,True,156,trigonal
mb-mp-is-metal-059866,Fe1 Co2 Si1,True,225,cubic
mb-mp-is-metal-067994,Cd14 I28,False,156,trigonal
mb-mp-is-metal-051060,Ba1 Si2,True,164,trigonal
mb-mp-is-metal-042350,Cr4 O8,True,60,orthorhombic
mb-mp-is-metal-080138,Yb4 Zn4 Pt4,True,62,orthorhombic
mb-mp-is-metal-002434,Mg2 V8 O12,True,63,orthorhombic
mb-mp-is-metal-047140,Li4 Mn4 P8 O28,False,14,monoclinic
mb-mp-is-metal-050651,Li2 Ga2 Ge4 Se12,False,9,monoclinic
mb-mp-is-metal-049444,Sb20 I4 O28,False,34,orthorhombic
mb-mp-is-metal-062945,Yb2 In8 Rh2,True,51,orthorhombic
mb-mp-is-metal-033783,Si1 Te2,True,164,trigonal
mb-mp-is-metal-034761,Tb6 O9,False,12,monoclinic
mb-mp-is-metal-028832,Sn4 P12 O36,False,2,triclinic
mb-mp-is-metal-068862,Cd5 I10,False,164,trigonal
mb-mp-is-metal-105631,Na8 Sb8,False,14,monoclinic
mb-mp-is-metal-081902,Pm1 Sn1 Rh2,True,225,cubic
mb-mp-is-metal-091571,Li2 Sn8 Ir2,True,140,tetragonal
mb-mp-is-metal-018108,Mn1 Nb1 O4,True,119,tetragonal
mb-mp-is-metal-060177,Tm2 Zn1 Ag1,True,225,cubic
mb-mp-is-metal-056159,Te4 O8,False,19,orthorhombic
mb-mp-is-metal-027379,Cd4 F8,False,62,orthorhombic
mb-mp-is-metal-025167,Fe8 O8 F8,False,4,monoclinic
mb-mp-is-metal-089300,Ca2 B4 C4,False,140,tetragonal
mb-mp-is-metal-068697,Ag3 Bi3 Se6,False,166,trigonal
mb-mp-is-metal-049199,Lu1 Sc1 Rh2,True,225,cubic
mb-mp-is-metal-068163,Yb11 Ni60 C6,True,229,cubic
mb-mp-is-metal-030517,Eu4 Sb8 S16,False,62,orthorhombic
mb-mp-is-metal-011505,Fe18 O18 F18,True,6,monoclinic
mb-mp-is-metal-011188,Fe10 O9 F11,False,5,monoclinic
mb-mp-is-metal-061964,Tb2 In16 Pt7,True,65,orthorhombic
mb-mp-is-metal-100669,Cd2 Br4,False,186,hexagonal
mb-mp-is-metal-102363,Ce6 Al24 Ru8,True,194,hexagonal
mb-mp-is-metal-012783,Sm4 U4 O17,True,65,orthorhombic
mb-mp-is-metal-064832,As8 S8,False,15,monoclinic
mb-mp-is-metal-100443,V6 Pt2,True,223,cubic
mb-mp-is-metal-013774,Mn10 Ge4,True,72,orthorhombic
mb-mp-is-metal-076510,Gd16 Ga4 Sb4 S36,False,41,orthorhombic
mb-mp-is-metal-090695,Eu1 O1,True,225,cubic
mb-mp-is-metal-092303,Yb4 Ge4 Ir2,True,12,monoclinic
mb-mp-is-metal-103442,Tm1 Mn6 Ge6,True,191,hexagonal
mb-mp-is-metal-066993,Cu75 Se78,True,6,monoclinic
mb-mp-is-metal-027117,Fe4 Cu2 P6 O24,True,167,trigonal
mb-mp-is-metal-046201,Li1 Ca2 Mg1,True,225,cubic
mb-mp-is-metal-069163,La6 Te8,True,220,cubic
mb-mp-is-metal-025847,Te4 Pb4,False,62,orthorhombic
mb-mp-is-metal-012997,Li1 Mn4 O8,True,5,monoclinic
mb-mp-is-metal-064848,Rb2 Na1 Ni1 F6,True,225,cubic
mb-mp-is-metal-071027,Cd17 I34,False,156,trigonal
mb-mp-is-metal-036244,Mn1 Te1,True,216,cubic
mb-mp-is-metal-049813,Ba4 Mn4 O12,False,194,hexagonal
mb-mp-is-metal-103263,Be2 O2,False,186,hexagonal
mb-mp-is-metal-057144,Li8 V12 Fe4 O32,False,4,monoclinic
mb-mp-is-metal-099126,Y2 Si4 Re8,True,136,tetragonal
mb-mp-is-metal-020172,Li3 Ni1 Sb4 O12,True,1,triclinic
mb-mp-is-metal-064157,Hf4 Ni2,True,140,tetragonal
mb-mp-is-metal-013626,Zn3 Cu1,True,65,orthorhombic
mb-mp-is-metal-103375,La1 Si2 Ru2,True,139,tetragonal
mb-mp-is-metal-065967,Fe24 N8,True,149,trigonal
mb-mp-is-metal-101091,In12 Se18,False,169,hexagonal
mb-mp-is-metal-069921,Zn8 S8,False,186,hexagonal
mb-mp-is-metal-002259,Cr1 Ni3,True,225,cubic
mb-mp-is-metal-072502,Na2 In2 I8 O24,False,14,monoclinic
mb-mp-is-metal-067948,Cd9 I18,False,156,trigonal
mb-mp-is-metal-106021,Ti2 Pd2,True,11,monoclinic
mb-mp-is-metal-014240,Zn8 Cu16 O32,True,8,monoclinic
mb-mp-is-metal-069850,Zn32 S32,False,156,trigonal
mb-mp-is-metal-012733,Hf1 O2,False,225,cubic
mb-mp-is-metal-070056,Mn3 Pt1 N1,True,221,cubic
mb-mp-is-metal-058903,Mo20 O56,True,14,monoclinic
mb-mp-is-metal-102913,Nb3 V1 P6 O24,True,146,trigonal
mb-mp-is-metal-098040,Mg4 Ge4 N8,False,33,orthorhombic
mb-mp-is-metal-089666,Ir8 Se16,False,62,orthorhombic
mb-mp-is-metal-101465,Bi8 O12,False,14,monoclinic
mb-mp-is-metal-033382,Ag8 S4,False,14,monoclinic
mb-mp-is-metal-067392,Cd4 Cu4 Se8 O24,False,14,monoclinic
mb-mp-is-metal-086676,Ba2 Bi1 Sb1 O6,False,12,monoclinic
mb-mp-is-metal-007003,Bi2 O3,False,1,triclinic
mb-mp-is-metal-054337,Cu4 Sn2 Se6,True,9,monoclinic
mb-mp-is-metal-043863,Ca4 Ir4 O12,True,62,orthorhombic
mb-mp-is-metal-054979,Sr6 Nb7 O21,True,1,triclinic
mb-mp-is-metal-068151,Y1 Cd1 Pt2,True,225,cubic
mb-mp-is-metal-033771,Eu4 Sc4 O12,True,62,orthorhombic
mb-mp-is-metal-105877,Ce2 Cr1 N3,True,71,orthorhombic
mb-mp-is-metal-072116,Cs4 P4 Se24,False,7,monoclinic
mb-mp-is-metal-051376,Pm1 Dy3,True,221,cubic
mb-mp-is-metal-062834,Ag4 S2,False,11,monoclinic
mb-mp-is-metal-089008,Ge4 S4,False,62,orthorhombic
mb-mp-is-metal-047333,Cs2 In2 I6,False,225,cubic
mb-mp-is-metal-018736,V4 O10,False,15,monoclinic
mb-mp-is-metal-098248,Sb4 Os2,False,58,orthorhombic
mb-mp-is-metal-067285,Mn4 P16,False,9,monoclinic
mb-mp-is-metal-014940,Li16 Bi2 S12,True,185,hexagonal
mb-mp-is-metal-061933,Pr40 Se56 O4,False,142,tetragonal
mb-mp-is-metal-017818,Ce2 H6 O6,True,176,hexagonal
mb-mp-is-metal-061390,W6 O18,False,193,hexagonal
mb-mp-is-metal-084583,Ce1 Mg1 Ni4,True,216,cubic
mb-mp-is-metal-100377,Yb4 Ga32 Co8,True,55,orthorhombic
mb-mp-is-metal-023913,Fe18 O18 F18,False,6,monoclinic
mb-mp-is-metal-093591,Bi4 B4 Pb4 O16,False,14,monoclinic
mb-mp-is-metal-012740,Cr1 Fe2 Se4,True,12,monoclinic
mb-mp-is-metal-091033,Sr10 Cd4 Sb10 F2,True,63,orthorhombic
mb-mp-is-metal-075582,Hf8 Hg32 P16 Cl48,False,61,orthorhombic
mb-mp-is-metal-028205,La2 Al24 O38,True,186,hexagonal
mb-mp-is-metal-057129,La16 Mn15 O48,True,2,triclinic
mb-mp-is-metal-081857,Li1 Be1 Pt2,True,225,cubic
mb-mp-is-metal-091256,Li2 Cl2,False,186,hexagonal
mb-mp-is-metal-073595,Ba8 Ga4 Sb4 Se20,False,62,orthorhombic
mb-mp-is-metal-033032,Li3 Mn6 P6 O24,False,1,triclinic
mb-mp-is-metal-081814,Ca1 Mg2 N2,False,164,trigonal
mb-mp-is-metal-008494,Si6 N8,False,220,cubic
mb-mp-is-metal-032209,Na2 Li6,True,194,hexagonal
mb-mp-is-metal-092499,Sr1 Te1,False,225,cubic
mb-mp-is-metal-067001,Cd1 Cl2,False,12,monoclinic
mb-mp-is-metal-024222,K3 Hg1,True,139,tetragonal
mb-mp-is-metal-022917,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-017132,Na22 Bi10 O32,True,208,cubic
mb-mp-is-metal-023976,Fe18 O18 F18,True,6,monoclinic
mb-mp-is-metal-011497,Li3 Co3 Sb1 O8,False,12,monoclinic
mb-mp-is-metal-000612,V2 O5,False,12,monoclinic
mb-mp-is-metal-002318,Te4 Mo1 W3 S4,True,156,trigonal
mb-mp-is-metal-037523,Ce4 Fe34,True,194,hexagonal
mb-mp-is-metal-011944,Fe8 O8 F8,True,6,monoclinic
mb-mp-is-metal-102525,Eu4 Se4 Cl4 O12,True,62,orthorhombic
mb-mp-is-metal-069848,Zn24 S24,False,156,trigonal
mb-mp-is-metal-085229,As4 Se6,False,12,monoclinic
mb-mp-is-metal-036743,Zr2 O4,False,137,tetragonal
mb-mp-is-metal-069881,Zn18 S18,False,156,trigonal
mb-mp-is-metal-035303,Sm2 O3,False,164,trigonal
mb-mp-is-metal-105231,Ag4 S2,False,4,monoclinic
mb-mp-is-metal-015219,Cs4 Sc4 Br12,True,62,orthorhombic
mb-mp-is-metal-060763,Zn1 O1,False,216,cubic
mb-mp-is-metal-007861,Ba4 Pr4 O12,True,62,orthorhombic
mb-mp-is-metal-060546,Zn2 In1 Cu1 Se4,False,121,tetragonal
mb-mp-is-metal-082937,Mg1 In1 Pd2,True,225,cubic
mb-mp-is-metal-036127,Sr6 Ti6 O18,False,194,hexagonal
mb-mp-is-metal-094222,B4 Mo4,True,141,tetragonal
mb-mp-is-metal-068229,Cd2 Se2,False,186,hexagonal
mb-mp-is-metal-002099,Ca4 Bi6 O13,False,1,triclinic
mb-mp-is-metal-105663,Li2 Al2 B28,False,74,orthorhombic
mb-mp-is-metal-069639,Zn24 As16,True,137,tetragonal
mb-mp-is-metal-013165,Fe10 O9 F11,True,5,monoclinic
mb-mp-is-metal-008255,In1 Ag1 Se2,True,166,trigonal
mb-mp-is-metal-051489,Ge4 Se8 O24,False,205,cubic
mb-mp-is-metal-081722,Eu1 S1,True,225,cubic
mb-mp-is-metal-047280,Li2 Nb2 O6,False,148,trigonal
mb-mp-is-metal-032439,Na1 Li3,True,139,tetragonal
mb-mp-is-metal-081176,Cs3 Sb1,False,225,cubic
